time,tmax,tmin,rain,wind,sun
2022-09-18,16.2,9.4,0.0,21.4,18.33
2022-09-19,17.1,14.2,17.1,33.1,8.15
2022-09-20,17.6,13.2,23.8,28.1,14.84
2022-09-21,17.8,12.1,2.2,18.2,17.35
2022-09-22,16.1,10.6,12.6,16.9,10.99
2022-09-23,15.9,9.8,4.3,17.9,15.17
2022-09-24,16.7,10.0,0.9,24.0,18.44
2022-09-25,19.4,11.6,0.1,20.1,19.98
2022-09-26,15.4,12.4,0.2,33.9,14.25
2022-09-27,16.4,13.0,0.4,34.4,11.89
2022-09-28,16.6,13.4,0.9,28.0,13.59
2022-09-29,17.2,14.8,1.9,25.4,9.94
2022-09-30,18.4,15.2,14.1,19.5,7.59
2022-10-01,16.7,15.3,42.7,38.3,4.65
2022-10-02,16.9,14.5,4.8,24.2,12.76
2022-10-03,16.4,13.7,2.8,34.7,10.22
2022-10-04,16.3,12.0,2.4,14.8,14.86
2022-10-05,15.6,11.5,1.1,36.4,14.4
2022-10-06,12.6,10.0,1.4,43.8,21.64
2022-10-07,14.3,4.6,0.0,16.6,24.78
2022-10-08,16.1,8.9,0.0,17.9,20.34
2022-10-09,16.3,11.4,0.2,24.4,16.48
2022-10-10,16.5,12.6,0.2,24.2,18.84
2022-10-11,17.4,10.1,0.0,17.6,20.16
2022-10-12,17.8,12.6,0.2,9.9,13.74
2022-10-13,17.4,11.6,2.5,14.0,20.85
2022-10-14,15.8,12.0,5.1,22.9,16.2
2022-10-15,17.2,10.2,0.1,18.1,20.83
2022-10-16,15.9,8.4,0.1,28.8,24.05
2022-10-17,18.0,12.2,9.3,19.3,13.78
2022-10-18,17.0,13.0,0.8,25.3,21.89
2022-10-19,15.4,11.9,0.5,29.1,21.78
2022-10-20,16.6,12.3,2.2,29.6,19.65
2022-10-21,17.5,13.1,1.2,26.6,22.65
2022-10-22,17.0,10.4,0.2,17.9,26.48
2022-10-23,18.9,9.5,0.0,20.6,26.2
2022-10-24,18.0,11.7,0.0,29.0,24.42
2022-10-25,17.9,12.4,0.3,21.4,18.24
2022-10-26,17.7,13.5,1.4,20.7,21.24
2022-10-27,18.6,11.5,0.0,22.9,25.44
2022-10-28,19.0,14.6,1.7,30.3,23.08
2022-10-29,20.2,16.7,7.1,29.2,17.33
2022-10-30,18.3,15.1,55.3,26.6,4.15
2022-10-31,20.5,14.4,1.8,18.4,20.52
2022-11-01,21.1,14.0,1.1,10.8,26.26
2022-11-02,19.8,12.8,0.0,29.8,27.87
2022-11-03,20.0,15.8,3.0,29.3,7.71
2022-11-04,19.5,14.0,1.0,20.0,26.59
2022-11-05,18.1,14.2,0.1,28.9,26.38
2022-11-06,19.2,11.2,1.5,27.4,24.63
2022-11-07,18.2,14.3,0.4,27.2,23.59
2022-11-08,18.2,14.0,21.9,26.4,13.72
2022-11-09,19.8,14.7,9.4,25.5,19.58
2022-11-10,21.3,14.5,2.9,30.9,21.95
2022-11-11,19.8,14.0,20.1,41.9,8.83
2022-11-12,20.8,15.8,2.5,18.3,25.29
2022-11-13,18.9,15.4,1.0,23.8,23.28
2022-11-14,20.9,14.1,0.4,19.4,26.22
2022-11-15,20.9,13.7,1.8,12.4,20.78
2022-11-16,21.7,14.8,0.4,16.5,26.3
2022-11-17,18.8,16.4,23.8,24.4,9.49
2022-11-18,19.4,15.8,21.8,29.6,10.84
2022-11-19,19.7,14.9,4.0,28.1,24.79
2022-11-20,19.4,15.4,7.8,29.1,22.63
2022-11-21,19.6,15.9,6.2,33.6,13.49
2022-11-22,20.8,15.6,18.9,33.1,14.87
2022-11-23,19.0,13.1,2.2,40.1,28.44
2022-11-24,18.3,13.0,13.8,35.3,22.15
2022-11-25,18.2,12.4,1.7,33.6,27.66
2022-11-26,19.7,13.4,0.8,17.3,23.96
2022-11-27,18.5,13.3,8.0,29.5,12.4
2022-11-28,18.0,13.1,0.9,28.7,25.08
2022-11-29,19.5,11.7,4.5,24.4,19.43
2022-11-30,19.6,14.8,14.0,30.6,21.63
2022-12-01,17.7,14.7,1.2,41.7,24.41
2022-12-02,18.4,15.0,0.1,26.6,27.55
2022-12-03,19.5,14.1,2.7,17.4,27.4
2022-12-04,18.7,12.6,0.0,20.4,31.02
2022-12-05,18.6,13.0,0.3,20.9,22.25
2022-12-06,19.6,14.2,1.8,14.6,18.84
2022-12-07,18.7,15.2,15.5,33.6,8.59
2022-12-08,18.7,14.7,5.8,35.2,14.53
2022-12-09,20.8,16.7,11.1,40.7,12.69
2022-12-10,21.7,18.0,10.6,24.4,20.61
2022-12-11,20.9,17.3,8.5,22.9,11.72
2022-12-12,22.6,16.0,0.0,15.6,31.77
2022-12-13,22.1,14.9,1.4,24.4,24.2
2022-12-14,20.3,16.7,23.8,34.8,8.16
2022-12-15,22.7,18.1,9.0,26.3,19.26
2022-12-16,23.6,19.4,2.4,14.3,23.24
2022-12-17,20.7,17.9,23.8,16.7,7.38
2022-12-18,22.7,17.5,3.4,15.5,25.19
2022-12-19,22.6,15.1,0.6,11.7,30.95
2022-12-20,23.2,16.4,0.8,13.7,27.51
2022-12-21,22.1,15.4,0.3,12.7,27.41
2022-12-22,22.6,16.2,3.9,14.1,27.12
2022-12-23,22.7,15.8,1.7,18.0,29.44
2022-12-24,21.9,17.1,0.1,14.5,24.53
2022-12-25,22.2,15.6,2.4,17.5,28.18
2022-12-26,22.5,17.0,2.8,10.7,25.26
2022-12-27,23.6,17.1,3.2,11.6,29.15
2022-12-28,24.2,17.5,0.1,15.8,29.9
2022-12-29,23.5,18.5,2.1,19.5,26.14
2022-12-30,22.6,17.5,0.0,26.0,31.46
2022-12-31,23.3,17.4,4.9,27.6,28.75
2023-01-01,21.3,16.4,0.2,22.5,23.2
2023-01-02,20.2,16.8,1.1,33.4,19.31
2023-01-03,21.6,17.3,0.9,39.7,22.54
2023-01-04,19.9,18.4,19.1,48.6,8.11
2023-01-05,20.3,19.0,27.6,48.2,6.9
2023-01-06,21.3,19.6,7.7,35.2,7.56
2023-01-07,23.0,18.5,12.8,24.7,9.46
2023-01-08,25.7,17.9,9.6,12.2,27.78
2023-01-09,24.2,19.3,4.6,28.1,23.0
2023-01-10,19.7,17.1,34.4,35.9,6.17
2023-01-11,20.6,17.1,10.2,42.4,15.59
2023-01-12,20.7,17.3,8.6,30.9,17.85
2023-01-13,20.6,16.7,1.4,12.5,21.93
2023-01-14,21.4,17.5,4.5,10.6,23.76
2023-01-15,22.8,17.6,0.5,16.2,27.69
2023-01-16,21.3,16.0,1.5,15.1,27.96
2023-01-17,21.5,15.1,3.9,8.3,25.06
2023-01-18,23.8,14.4,1.6,22.2,29.37
2023-01-19,23.9,15.6,0.2,15.3,27.89
2023-01-20,22.4,18.4,0.8,25.2,29.42
2023-01-21,22.9,18.4,0.5,22.2,24.19
2023-01-22,23.8,17.1,0.2,18.5,27.87
2023-01-23,22.0,17.2,0.0,20.7,30.94
2023-01-24,21.7,17.5,0.2,24.2,18.51
2023-01-25,21.9,18.7,0.2,26.0,21.94
2023-01-26,22.7,17.9,1.1,32.4,25.23
2023-01-27,20.7,19.2,84.0,45.8,4.82
2023-01-28,22.9,19.8,31.1,32.4,15.53
2023-01-29,22.9,20.2,10.6,33.0,12.92
2023-01-30,21.3,20.0,5.6,32.6,10.31
2023-01-31,21.2,20.0,13.2,44.0,9.55
2023-02-01,23.7,19.7,21.5,43.5,21.2
2023-02-02,23.8,20.6,7.2,33.5,21.53
2023-02-03,22.9,20.3,26.6,33.1,10.84
2023-02-04,23.2,20.5,1.9,19.9,16.62
2023-02-05,23.6,20.0,2.8,27.7,22.92
2023-02-06,22.3,19.0,6.0,23.1,12.64
2023-02-07,22.2,17.5,0.0,21.8,26.24
2023-02-08,22.5,18.0,1.0,22.7,24.8
2023-02-09,21.1,17.7,0.4,26.9,26.84
2023-02-10,22.0,15.5,1.1,21.5,25.89
2023-02-11,21.0,18.3,0.7,32.3,17.39
2023-02-12,18.9,17.3,23.8,42.7,3.51
2023-02-13,18.3,16.9,95.0,50.8,2.87
2023-02-14,21.0,17.4,27.0,62.1,12.36
2023-02-15,22.3,18.1,0.4,40.0,24.6
2023-02-16,21.0,16.8,0.8,15.7,20.94
2023-02-17,22.2,15.9,0.2,24.0,26.57
2023-02-18,21.9,13.9,0.8,13.7,22.99
2023-02-19,22.7,15.6,0.1,15.4,24.15
2023-02-20,23.0,17.3,0.0,20.0,22.96
2023-02-21,23.6,15.5,0.4,13.2,23.81
2023-02-22,22.5,17.4,2.6,17.2,22.96
2023-02-23,22.0,16.9,8.8,20.1,17.41
2023-02-24,18.8,15.9,39.2,25.3,8.08
2023-02-25,21.6,15.9,6.8,31.9,19.07
2023-02-26,21.9,15.2,2.3,17.7,22.92
2023-02-27,20.7,16.7,7.4,14.6,15.06
2023-02-28,21.5,13.9,0.6,21.2,23.92
2023-03-01,22.6,16.2,1.4,13.2,23.32
2023-03-02,22.2,15.5,0.0,19.0,24.44
2023-03-03,23.2,14.8,0.0,19.5,22.47
2023-03-04,22.9,17.8,0.1,23.1,22.29
2023-03-05,21.6,16.2,0.0,21.1,23.18
2023-03-06,21.8,15.7,1.9,16.6,22.12
2023-03-07,21.8,14.2,1.3,18.3,22.79
2023-03-08,21.0,13.6,0.0,18.2,24.18
2023-03-09,22.6,14.5,0.1,18.9,17.32
2023-03-10,22.1,18.2,20.0,28.4,12.27
2023-03-11,21.1,17.9,0.0,31.9,22.2
2023-03-12,21.5,17.4,0.1,17.6,21.19
2023-03-13,21.5,17.1,3.1,27.8,9.53
2023-03-14,20.2,14.1,0.0,20.8,23.71
2023-03-15,21.0,13.7,0.0,13.6,23.1
2023-03-16,21.6,15.3,1.1,30.8,14.94
2023-03-17,23.5,18.5,37.6,28.5,13.84
2023-03-18,21.5,16.9,1.7,21.8,20.49
2023-03-19,21.0,14.4,0.0,21.7,19.04
2023-03-20,20.9,14.1,0.2,12.2,16.28
2023-03-21,22.0,15.5,15.2,29.1,8.9
2023-03-22,18.2,14.5,0.4,27.7,21.36
2023-03-23,19.9,11.3,0.0,16.2,19.98
2023-03-24,19.3,12.3,0.3,5.2,15.17
2023-03-25,20.6,13.8,0.4,13.7,15.01
2023-03-26,21.9,14.5,0.5,18.7,14.95
2023-03-27,20.6,17.2,12.7,7.3,12.49
2023-03-28,20.1,15.2,1.3,21.9,14.86
2023-03-29,16.8,11.9,0.6,29.7,21.01
2023-03-30,18.8,9.7,0.0,25.0,19.59
2023-03-31,18.4,12.6,0.0,22.1,17.65
2023-04-01,21.2,17.0,14.3,30.3,9.56
2023-04-02,21.7,16.5,1.8,16.6,16.82
2023-04-03,19.3,16.4,0.2,27.1,17.42
2023-04-04,19.3,12.2,0.0,20.6,18.94
2023-04-05,19.6,12.8,0.1,9.7,16.49
2023-04-06,17.3,11.5,44.4,18.6,4.54
2023-04-07,21.9,14.8,3.5,22.2,15.93
2023-04-08,19.9,13.1,0.0,22.1,17.97
2023-04-09,20.3,12.1,15.4,38.2,9.59
2023-04-10,22.3,16.6,4.7,21.8,14.68
2023-04-11,21.0,15.8,4.8,36.5,13.73
2023-04-12,20.5,14.8,3.0,23.1,11.76
2023-04-13,19.3,14.4,1.4,11.0,12.86
2023-04-14,20.3,16.5,0.8,27.7,13.35
2023-04-15,19.3,16.2,0.0,38.6,12.0
2023-04-16,19.6,17.4,0.0,41.6,10.71
2023-04-17,20.1,16.8,0.1,36.5,14.63
2023-04-18,20.9,17.7,0.3,31.1,11.6
2023-04-19,21.2,18.5,0.9,27.4,12.3
2023-04-20,21.9,18.8,0.1,23.9,11.61
2023-04-21,20.3,18.8,18.2,36.4,4.22
2023-04-22,21.6,18.3,7.7,35.4,5.2
2023-04-23,19.8,16.8,1.5,23.2,9.59
2023-04-24,17.4,11.2,0.7,44.7,13.86
2023-04-25,17.8,8.5,0.1,32.3,10.11
2023-04-26,19.1,15.3,0.6,34.7,12.02
2023-04-27,18.1,11.0,0.0,9.9,12.86
2023-04-28,18.3,13.7,1.6,18.8,12.41
2023-04-29,18.4,13.6,0.1,31.8,8.55
2023-04-30,19.1,16.9,14.9,44.2,3.7
2023-05-01,20.4,18.4,20.9,43.5,5.7
2023-05-02,20.4,17.0,4.7,20.5,8.28
2023-05-03,20.0,18.0,15.2,35.7,4.3
2023-05-04,19.8,18.5,24.0,41.2,3.79
2023-05-05,19.5,18.2,3.0,37.0,4.43
2023-05-06,19.3,17.9,1.4,32.0,4.14
2023-05-07,19.1,17.7,2.6,29.6,6.64
2023-05-08,20.1,17.7,2.5,32.9,9.94
2023-05-09,18.9,17.8,44.9,39.6,1.84
2023-05-10,17.5,12.3,1.6,38.3,9.18
2023-05-11,14.1,11.5,2.8,35.4,10.12
2023-05-12,14.6,9.5,0.2,25.6,11.26
2023-05-13,16.6,9.6,0.1,17.2,9.82
2023-05-14,17.1,11.2,1.1,14.6,9.99
2023-05-15,17.0,11.0,2.3,19.9,9.37
2023-05-16,16.0,11.0,0.5,19.1,11.1
2023-05-17,17.5,10.9,0.2,17.0,10.84
2023-05-18,16.6,10.3,4.2,39.8,6.47
2023-05-19,19.0,16.2,12.1,44.0,9.28
2023-05-20,17.3,15.4,3.2,48.0,5.86
2023-05-21,16.6,13.5,0.2,39.7,9.99
2023-05-22,17.1,13.8,8.3,23.5,6.41
2023-05-23,17.2,12.1,12.8,35.7,8.25
2023-05-24,17.1,11.4,0.2,32.3,9.6
2023-05-25,16.6,9.7,0.0,11.1,11.02
2023-05-26,15.9,9.6,0.0,11.8,10.14
2023-05-27,16.4,10.1,2.2,25.5,5.91
2023-05-28,18.1,15.6,0.7,41.8,9.01
2023-05-29,18.4,13.8,18.0,42.3,5.83
2023-05-30,17.6,10.6,0.7,12.5,6.72
2023-05-31,16.9,11.1,0.6,21.3,9.22
2023-06-01,17.9,11.4,0.5,22.9,7.66
2023-06-02,18.1,14.1,4.5,28.8,5.54
2023-06-03,16.2,12.1,0.0,29.6,8.56
2023-06-04,15.8,10.2,5.1,23.1,7.67
2023-06-05,13.9,9.0,5.2,29.6,9.38
2023-06-06,14.5,11.3,14.4,33.2,3.72
2023-06-07,15.9,10.4,0.0,26.3,9.3
2023-06-08,15.7,9.6,0.0,19.3,10.07
2023-06-09,15.4,8.6,0.0,16.9,10.15
2023-06-10,14.8,8.1,0.0,12.8,10.07
2023-06-11,15.2,6.1,0.0,24.5,9.45
2023-06-12,16.0,8.9,0.6,29.2,7.99
2023-06-13,15.1,9.6,0.0,24.4,9.98
2023-06-14,14.1,5.1,0.0,18.7,10.02
2023-06-15,13.0,6.5,0.0,14.6,8.4
2023-06-16,14.5,11.3,7.8,20.4,3.47
2023-06-17,12.4,9.1,18.1,22.6,2.39
2023-06-18,14.2,8.1,2.1,18.2,5.99
2023-06-19,15.2,8.0,0.1,16.6,9.26
2023-06-20,15.7,10.7,1.0,17.2,9.0
2023-06-21,15.9,12.5,1.5,30.7,6.44
2023-06-22,15.1,13.5,18.2,36.1,4.9
2023-06-23,15.9,12.5,4.2,21.6,7.11
2023-06-24,16.3,12.9,6.7,25.3,6.22
2023-06-25,16.6,10.1,2.3,25.8,8.24
2023-06-26,15.7,8.7,5.1,17.3,7.41
2023-06-27,13.8,9.1,0.2,22.4,7.67
2023-06-28,15.3,12.1,5.4,25.9,7.63
2023-06-29,14.7,11.4,3.0,32.4,7.98
2023-06-30,13.9,10.8,10.5,38.0,7.65
2023-07-01,14.3,9.6,1.0,35.6,7.76
2023-07-02,13.9,10.0,1.9,36.2,8.04
2023-07-03,14.9,11.4,0.5,48.9,5.6
2023-07-04,15.3,13.3,0.0,38.8,7.56
2023-07-05,15.2,13.0,0.0,30.3,5.78
2023-07-06,14.9,8.6,0.1,19.3,8.26
2023-07-07,14.4,6.7,17.9,48.0,4.19
2023-07-08,14.7,8.1,8.5,29.7,4.44
2023-07-09,14.6,8.0,0.9,34.3,7.42
2023-07-10,15.1,11.4,1.1,24.1,8.11
2023-07-11,14.6,11.4,1.7,27.9,8.74
2023-07-12,15.4,11.7,0.9,29.3,8.44
2023-07-13,15.0,12.5,0.0,31.9,8.36
2023-07-14,15.3,13.0,0.9,33.8,8.17
2023-07-15,15.8,12.6,0.2,27.6,8.62
2023-07-16,16.4,12.9,0.4,31.3,8.93
2023-07-17,15.1,12.5,0.3,33.9,8.94
2023-07-18,15.4,11.2,0.0,23.7,9.8
2023-07-19,15.1,8.7,0.0,12.2,8.47
2023-07-20,14.6,8.7,4.1,36.9,6.89
2023-07-21,13.8,11.3,27.1,46.0,2.46
2023-07-22,13.3,7.8,0.3,24.5,8.96
2023-07-23,13.7,8.5,0.4,27.8,10.3
2023-07-24,14.5,6.7,1.3,19.2,7.52
2023-07-25,15.0,7.8,1.7,32.4,9.8
2023-07-26,11.6,8.1,3.6,43.5,9.67
2023-07-27,13.9,6.7,0.8,38.2,8.31
2023-07-28,12.2,6.2,0.0,31.7,11.3
2023-07-29,13.3,5.8,0.2,17.0,9.38
2023-07-30,13.4,7.4,1.0,9.8,9.68
2023-07-31,14.2,6.2,1.5,9.2,8.54
2023-08-01,15.7,8.0,0.8,22.5,10.32
2023-08-02,13.6,7.9,5.1,42.4,8.83
2023-08-03,12.1,6.3,0.0,23.3,12.47
2023-08-04,14.4,5.8,0.0,31.2,9.94
2023-08-05,15.6,8.8,0.0,20.6,12.32
2023-08-06,15.3,6.8,0.6,11.5,10.9
2023-08-07,14.2,6.9,0.3,15.6,8.33
2023-08-08,12.2,9.1,2.5,21.1,5.45
2023-08-09,13.4,5.9,0.4,24.9,10.89
2023-08-10,12.8,7.6,0.9,23.8,10.03
2023-08-11,12.3,6.4,0.0,26.7,12.32
2023-08-12,13.4,5.7,0.2,13.1,6.46
2023-08-13,14.3,6.5,1.2,13.8,8.24
2023-08-14,14.7,9.4,6.8,19.8,6.94
2023-08-15,14.1,6.6,1.2,17.3,12.1
2023-08-16,14.3,7.3,2.0,27.9,12.68
2023-08-17,13.5,7.6,0.5,29.4,13.35
2023-08-18,13.8,6.1,0.2,11.0,12.74
2023-08-19,14.1,5.9,2.0,34.9,5.57
2023-08-20,13.6,10.9,20.9,20.0,4.98
2023-08-21,13.7,9.6,1.1,39.9,10.64
2023-08-22,13.9,8.4,0.0,27.1,15.86
2023-08-23,13.8,4.7,0.0,12.6,13.85
2023-08-24,12.9,6.0,0.1,11.9,9.52
2023-08-25,13.7,5.4,0.0,8.1,14.55
2023-08-26,13.4,5.2,0.0,15.8,11.36
2023-08-27,15.2,6.6,1.1,27.1,13.0
2023-08-28,13.5,6.8,0.2,19.1,13.03
2023-08-29,14.2,5.3,0.0,16.0,16.36
2023-08-30,14.3,4.2,2.8,15.7,12.23
2023-08-31,14.6,5.9,0.0,10.5,16.05
2023-09-01,15.6,5.7,0.0,18.4,15.86
2023-09-02,17.2,11.5,0.1,24.0,16.9
2023-09-03,16.2,12.9,0.1,33.4,9.1
2023-09-04,15.1,13.3,11.2,37.0,7.68
2023-09-05,15.9,13.8,6.2,33.9,12.54
2023-09-06,16.8,12.8,3.1,24.8,12.76
2023-09-07,15.6,11.2,7.4,14.8,6.12
2023-09-08,16.5,9.4,0.0,13.3,18.01
2023-09-09,16.7,9.8,0.2,25.4,17.16
2023-09-10,15.5,10.8,0.8,22.0,16.46
2023-09-11,16.0,10.8,12.6,31.6,11.35
2023-09-12,15.3,9.4,0.7,22.4,16.98
2023-09-13,15.5,10.3,0.1,29.8,15.97
2023-09-14,15.0,11.9,0.0,28.6,15.74
2023-09-15,15.0,12.0,4.0,36.6,15.29
2023-09-16,16.3,8.1,0.2,15.3,16.38
2023-09-17,16.7,8.3,0.0,29.2,20.06
2023-09-18,17.1,12.8,1.1,31.9,16.06
2023-09-19,17.6,9.7,0.0,17.6,20.42
2023-09-20,18.5,9.9,0.0,18.1,18.39
2023-09-21,18.9,10.6,0.0,17.1,19.67
2023-09-22,18.2,14.2,1.5,26.0,15.39
2023-09-23,17.7,14.9,20.4,37.8,8.73
2023-09-24,15.7,11.0,7.7,26.2,11.7
2023-09-25,17.3,12.4,9.8,19.6,9.3
2023-09-26,16.5,12.1,14.0,41.0,15.25
2023-09-27,15.0,11.6,2.9,37.0,16.92
2023-09-28,13.6,11.9,9.0,36.4,16.65
2023-09-29,15.0,12.1,0.8,38.4,16.53
2023-09-30,13.9,10.5,12.3,49.9,19.0
2023-10-01,14.9,9.8,0.0,27.6,14.91
2023-10-02,17.2,13.2,3.3,38.3,19.28
2023-10-03,14.9,8.8,0.2,32.4,20.75
2023-10-04,14.8,4.2,0.0,20.8,24.12
2023-10-05,16.2,10.9,0.0,26.7,21.35
2023-10-06,16.2,11.5,0.2,16.7,16.25
2023-10-07,17.2,10.2,6.1,24.0,7.66
2023-10-08,15.9,9.2,6.6,25.6,18.37
2023-10-09,15.4,11.4,0.1,34.9,20.62
2023-10-10,15.7,12.3,0.1,33.5,18.65
2023-10-11,15.3,11.7,0.6,25.6,21.3
2023-10-12,15.0,11.9,0.1,35.8,15.33
2023-10-13,16.8,12.0,0.6,20.4,16.84
2023-10-14,19.1,11.3,4.6,27.9,17.97
2023-10-15,18.2,13.3,0.6,28.1,21.98
2023-10-16,18.3,11.4,3.1,18.9,19.39
2023-10-17,20.7,13.7,15.7,19.9,22.18
2023-10-18,19.2,13.1,0.9,22.9,21.88
2023-10-19,19.4,12.6,0.0,16.8,26.28
2023-10-20,19.3,13.3,1.0,18.5,13.33
2023-10-21,19.7,13.7,0.5,29.0,22.61
2023-10-22,18.7,12.4,0.0,27.7,23.03
2023-10-23,17.2,12.1,2.2,19.8,17.77
2023-10-24,18.9,13.8,5.1,20.9,18.68
2023-10-25,18.9,13.9,4.6,32.8,18.39
2023-10-26,20.4,13.5,0.6,34.0,22.68
2023-10-27,16.8,11.7,7.8,31.7,8.92
2023-10-28,16.4,8.6,0.0,23.7,19.01
2023-10-29,15.6,11.8,3.8,41.1,14.19
2023-10-30,18.3,12.5,25.6,42.9,10.3
2023-10-31,20.3,15.6,21.9,27.8,16.28
2023-11-01,19.7,12.9,0.4,22.7,23.99
2023-11-02,18.8,11.3,6.9,24.6,20.01
2023-11-03,17.9,12.4,13.7,25.6,9.6
2023-11-04,19.3,12.1,1.9,17.4,24.42
2023-11-05,18.7,11.7,1.1,20.4,26.19
2023-11-06,17.8,12.3,0.8,21.2,26.51
2023-11-07,16.4,10.2,1.7,16.2,26.55
2023-11-08,16.7,10.4,6.0,35.5,26.77
2023-11-09,18.5,9.1,0.0,20.7,26.2
2023-11-10,18.5,9.2,2.7,11.7,26.23
2023-11-11,19.0,11.4,0.8,11.8,26.9
2023-11-12,17.8,10.7,0.0,21.5,29.43
2023-11-13,18.5,10.0,0.0,17.1,29.65
2023-11-14,18.4,10.1,4.2,21.1,15.18
2023-11-15,18.6,12.2,0.1,24.7,21.33
2023-11-16,19.8,10.9,2.3,9.8,22.63
2023-11-17,21.7,13.3,5.1,38.1,17.14
2023-11-18,19.1,16.6,19.1,30.4,8.19
2023-11-19,19.7,16.7,24.6,40.6,14.07
2023-11-20,21.9,15.5,15.9,28.2,20.34
2023-11-21,22.4,15.1,4.7,21.1,25.72
2023-11-22,22.2,14.5,1.3,16.3,25.12
2023-11-23,20.7,14.4,0.3,24.2,27.98
2023-11-24,17.1,11.2,2.2,37.8,27.3
2023-11-25,18.0,10.7,0.1,28.7,22.36
2023-11-26,17.7,13.0,0.0,35.6,26.39
2023-11-27,18.3,14.0,0.0,24.2,24.73
2023-11-28,20.2,14.5,0.7,33.4,23.79
2023-11-29,19.0,12.7,0.3,22.2,25.79
2023-11-30,17.6,12.4,0.8,18.1,19.89
2023-12-01,19.5,11.2,0.0,17.5,23.26
2023-12-02,19.9,15.8,1.2,27.8,22.99
2023-12-03,19.8,17.0,6.4,33.6,8.66
2023-12-04,22.1,16.4,4.8,18.0,19.19
2023-12-05,19.6,16.0,7.9,17.4,10.35
2023-12-06,20.3,14.3,0.1,22.2,27.67
2023-12-07,19.6,14.9,0.7,30.0,21.92
2023-12-08,19.5,13.6,0.0,22.5,32.72
2023-12-09,20.7,10.8,0.2,15.3,27.24
2023-12-10,21.0,11.8,0.9,25.9,23.08
2023-12-11,20.9,14.5,0.2,21.7,27.73
2023-12-12,17.9,14.3,0.7,41.8,20.44
2023-12-13,17.8,14.6,1.1,41.5,20.43
2023-12-14,19.4,15.6,0.0,35.2,26.32
2023-12-15,19.7,13.4,0.0,21.2,21.83
2023-12-16,22.1,12.7,0.0,17.0,26.61
2023-12-17,24.0,12.9,0.0,21.3,28.51
2023-12-18,23.9,16.9,2.4,16.4,23.51
2023-12-19,22.8,17.9,1.7,18.4,22.65
2023-12-20,22.9,16.3,0.0,19.9,25.88
2023-12-21,24.0,15.8,0.0,19.1,29.12
2023-12-22,22.8,16.3,0.1,22.2,22.0
2023-12-23,22.8,19.3,13.1,32.7,18.88
2023-12-24,23.3,19.8,24.3,26.9,13.35
2023-12-25,23.4,18.8,8.0,18.8,15.73
2023-12-26,24.4,18.3,2.1,16.2,26.58
2023-12-27,24.0,16.0,0.8,15.3,28.31
2023-12-28,22.6,16.1,2.2,32.1,25.21
2023-12-29,24.8,19.1,25.0,34.9,16.6
2023-12-30,25.3,19.8,1.7,23.9,28.78
2023-12-31,25.0,18.6,17.9,29.1,11.84
2024-01-01,19.8,15.5,0.1,27.1,30.53
2024-01-02,20.1,13.9,0.1,17.4,23.0
2024-01-03,21.6,13.3,0.1,20.2,24.04
2024-01-04,22.0,13.4,0.9,13.7,25.16
2024-01-05,20.8,14.2,6.6,11.3,14.36
2024-01-06,21.5,16.0,21.6,23.0,20.13
2024-01-07,23.2,15.4,2.7,17.3,27.96
2024-01-08,22.8,17.7,0.7,18.3,29.59
2024-01-09,23.5,16.6,0.2,11.9,27.76
2024-01-10,24.1,16.8,0.2,22.1,29.36
2024-01-11,23.6,18.3,0.0,18.6,28.52
2024-01-12,25.2,15.4,0.1,19.2,29.02
2024-01-13,25.1,16.4,0.6,13.3,25.57
2024-01-14,24.2,16.2,0.0,26.5,27.78
2024-01-15,24.2,19.9,14.7,20.8,12.18
2024-01-16,24.8,18.2,3.1,19.3,26.4
2024-01-17,25.2,20.0,1.7,20.3,28.8
2024-01-18,24.8,20.6,0.3,24.8,26.71
2024-01-19,25.0,20.9,3.9,32.2,21.57
2024-01-20,25.2,20.7,0.4,24.0,27.65
2024-01-21,27.0,17.4,0.5,21.4,26.45
2024-01-22,26.8,20.8,1.5,21.3,21.1
2024-01-23,25.3,18.8,8.8,25.1,20.55
2024-01-24,20.9,17.3,0.1,29.4,23.4
2024-01-25,23.5,15.6,0.8,20.5,28.28
2024-01-26,24.7,14.8,0.0,17.3,28.79
2024-01-27,23.8,15.5,2.0,24.2,11.71
2024-01-28,25.8,18.7,27.4,36.5,10.95
2024-01-29,22.0,17.4,1.6,31.6,27.6
2024-01-30,25.7,17.9,1.1,26.4,27.3
2024-01-31,27.3,16.9,0.0,17.7,29.29
2024-02-01,23.5,18.2,0.0,25.7,30.28
2024-02-02,24.3,17.7,3.9,44.4,17.15
2024-02-03,21.1,16.1,6.1,46.3,22.91
2024-02-04,22.3,15.5,0.0,35.4,25.99
2024-02-05,22.8,13.3,0.0,20.8,26.32
2024-02-06,25.0,13.5,0.0,21.8,28.36
2024-02-07,24.5,15.9,0.0,23.0,28.77
2024-02-08,24.0,15.6,0.0,23.3,28.82
2024-02-09,24.6,17.8,0.4,24.9,20.14
2024-02-10,24.6,17.3,1.2,25.4,16.75
2024-02-11,21.0,16.7,0.0,33.0,23.7
2024-02-12,23.4,12.0,0.0,15.2,25.12
2024-02-13,23.1,13.0,0.0,20.8,26.11
2024-02-14,24.2,12.1,0.0,16.6,25.98
2024-02-15,24.7,14.7,0.0,20.9,27.86
2024-02-16,24.5,16.0,0.9,13.4,21.62
